date,stadium,home,away,home_rank,home_wpct,home_gb,home_streak,home_last10,home_games,away_rank,away_wpct,away_gb,away_streak,away_last10,away_games,gb_from_playoff_line,season_progress
2022-07-26,수원,KT,키움,4,0.541,13.0,2,8,87,2,0.629,5.0,-1,5,90,-1.0,0.607
2022-07-26,잠실,두산,롯데,7,0.429,22.5,-2,4,86,6,0.447,21.0,-3,4,88,8.5,0.607
2022-07-26,포항,삼성,한화,8,0.409,24.5,1,1,88,10,0.299,34.0,-2,2,88,10.5,0.607
2022-07-27,광주,KIA,NC,5,0.523,14.0,-1,7,87,8,0.412,23.5,2,4,87,0.0,0.614
2022-07-27,문학,SSG,LG,1,0.686,0.0,-1,8,89,3,0.621,5.5,1,7,88,-14.0,0.614
2022-07-27,수원,KT,키움,4,0.535,13.0,-1,7,88,2,0.633,4.0,1,6,91,-1.0,0.614
2022-07-27,잠실,두산,롯데,7,0.435,21.5,1,4,87,6,0.442,21.0,-4,4,89,7.5,0.614
2022-07-27,포항,삼성,한화,9,0.404,24.5,-1,1,89,10,0.307,33.0,1,2,89,10.5,0.614
2022-07-28,광주,KIA,NC,5,0.529,14.0,1,8,88,9,0.407,24.5,-1,4,88,0.0,0.621
2022-07-28,문학,SSG,LG,1,0.69,0.0,1,9,90,3,0.614,6.5,-1,6,89,-14.0,0.621
2022-07-28,수원,KT,키움,4,0.54,13.0,1,7,89,2,0.626,5.0,-1,6,92,-1.0,0.621
2022-07-28,잠실,두산,롯데,6,0.442,21.5,2,4,88,7,0.437,22.0,-5,4,90,7.5,0.621
2022-07-28,포항,삼성,한화,8,0.411,24.5,1,2,90,10,0.303,34.0,-1,2,90,10.5,0.621
2022-07-29,광주,KIA,SSG,5,0.523,15.0,-1,7,89,1,0.693,0.0,2,9,91,0.0,0.628
2022-07-29,대구,삼성,롯데,9,0.411,25.0,1,2,91,7,0.432,23.0,-6,4,91,10.0,0.628
2022-07-29,잠실,LG,KT,3,0.607,7.5,-2,5,90,4,0.545,13.0,2,7,90,-7.5,0.628
2022-07-29,창원,NC,키움,8,0.414,24.5,1,5,89,2,0.62,6.0,-2,5,93,9.5,0.628
2022-07-29,한밭,한화,두산,10,0.303,34.5,-1,2,91,6,0.448,21.5,3,5,89,19.5,0.628
2022-07-30,광주,KIA,SSG,5,0.528,14.0,1,7,90,1,0.685,0.0,-1,8,92,0.0,0.635
2022-07-30,대구,삼성,롯데,9,0.418,24.0,2,3,92,7,0.427,23.0,-7,3,92,10.0,0.635
2022-07-30,잠실,LG,KT,3,0.6,7.5,-3,4,91,4,0.551,12.0,3,7,91,-6.5,0.635
2022-07-30,창원,NC,키움,8,0.42,23.5,2,6,90,2,0.613,6.0,-3,4,94,9.5,0.635
2022-07-30,한밭,한화,두산,10,0.3,34.5,-2,2,92,6,0.455,20.5,4,6,90,20.5,0.635
2022-07-31,광주,KIA,SSG,5,0.522,15.0,-1,6,91,1,0.689,0.0,1,8,93,0.0,0.642
2022-07-31,대구,삼성,롯데,9,0.413,25.0,-1,3,93,7,0.433,23.0,1,3,93,10.0,0.642
2022-07-31,잠실,LG,KT,3,0.604,7.5,1,4,92,4,0.544,13.0,-1,7,92,-7.5,0.642
2022-07-31,창원,NC,키움,8,0.42,24.0,2,6,91,2,0.613,6.5,-3,3,95,9.0,0.642
2022-07-31,한밭,한화,두산,10,0.308,34.5,1,3,93,6,0.449,21.5,-1,6,91,19.5,0.642
2022-08-02,고척,키움,SSG,2,0.613,7.0,-3,3,95,1,0.692,0.0,2,8,94,-9.0,0.644
2022-08-02,사직,롯데,LG,7,0.433,23.5,1,2,94,3,0.604,8.0,1,4,92,7.5,0.644
2022-08-02,잠실,두산,삼성,6,0.449,22.0,-1,6,91,9,0.413,25.5,-1,3,94,6.0,0.644
2022-08-02,창원,NC,KT,8,0.42,24.5,2,6,91,4,0.544,13.5,-1,7,92,8.5,0.644
2022-08-02,한밭,한화,KIA,10,0.308,35.0,1,3,93,5,0.516,16.0,-2,5,92,19.0,0.644
2022-08-03,고척,키움,SSG,2,0.606,8.0,-4,3,96,1,0.696,0.0,3,8,95,-9.0,0.649
2022-08-03,사직,롯데,LG,7,0.44,23.5,2,2,95,3,0.598,9.0,-1,4,93,6.5,0.649
2022-08-03,잠실,두산,삼성,6,0.449,22.5,-1,6,91,9,0.413,26.0,-1,3,94,5.5,0.649
2022-08-03,창원,NC,KT,8,0.42,25.0,2,6,91,4,0.544,14.0,-1,7,92,8.0,0.649
2022-08-03,한밭,한화,KIA,10,0.315,35.0,2,4,94,5,0.511,17.0,-3,5,93,18.0,0.649
2022-08-04,고척,키움,SSG,2,0.611,7.0,1,4,97,1,0.688,0.0,-1,7,96,-9.0,0.656
2022-08-04,사직,롯데,LG,7,0.435,23.5,-1,2,96,3,0.602,8.0,1,4,94,7.5,0.656
2022-08-04,잠실,두산,삼성,6,0.456,21.5,1,6,92,9,0.409,26.0,-2,3,95,5.5,0.656
2022-08-04,창원,NC,KT,8,0.416,25.0,-1,5,92,4,0.549,13.0,1,7,93,9.0,0.656
2022-08-04,한밭,한화,KIA,10,0.312,35.0,-1,4,95,5,0.516,16.0,1,5,94,19.0,0.656
2022-08-05,광주,KIA,두산,5,0.511,17.0,-1,4,95,6,0.451,22.5,-1,6,93,0.0,0.662
2022-08-05,문학,SSG,삼성,1,0.691,0.0,1,7,97,9,0.415,26.0,1,4,96,-17.0,0.662
2022-08-05,사직,롯데,NC,7,0.43,24.5,-2,2,97,8,0.422,25.0,1,6,93,7.5,0.662
2022-08-05,수원,KT,한화,4,0.543,14.0,-1,6,94,10,0.319,35.0,1,4,96,-3.0,0.662
2022-08-05,잠실,LG,키움,2,0.606,8.0,2,5,95,3,0.604,8.0,-1,3,98,-9.0,0.662
2022-08-06,광주,KIA,두산,5,0.505,17.0,-2,3,96,6,0.457,21.5,1,6,94,0.0,0.669
2022-08-06,문학,SSG,삼성,1,0.684,0.0,-1,6,98,8,0.421,25.0,2,5,97,-17.0,0.669
2022-08-06,사직,롯데,NC,7,0.436,23.5,1,3,98,9,0.418,25.0,-1,5,94,6.5,0.669
2022-08-06,수원,KT,한화,4,0.548,13.0,1,7,95,10,0.316,35.0,-1,4,97,-4.0,0.669
2022-08-06,잠실,LG,키움,3,0.6,8.0,-1,4,96,2,0.608,7.0,1,3,99,-9.0,0.669
2022-08-07,광주,KIA,두산,5,0.5,18.0,-3,3,97,6,0.462,21.5,2,7,95,0.0,0.676
2022-08-07,문학,SSG,삼성,1,0.688,0.0,1,7,99,9,0.417,26.0,-1,4,98,-18.0,0.676
2022-08-07,사직,롯데,NC,7,0.432,24.5,-1,3,99,8,0.424,25.0,1,6,95,6.5,0.676
2022-08-07,수원,KT,한화,4,0.553,13.0,2,7,96,10,0.312,36.0,-2,4,98,-5.0,0.676
2022-08-07,잠실,LG,키움,2,0.604,8.0,1,5,97,3,0.602,8.0,-1,3,100,-10.0,0.676
2022-08-10,고척,키움,롯데,3,0.596,9.0,-2,2,101,8,0.427,25.5,-2,3,100,-9.0,0.683
2022-08-10,대구,삼성,KIA,9,0.412,27.0,-2,4,99,5,0.505,18.0,1,3,98,9.0,0.683
2022-08-10,문학,SSG,KT,1,0.691,0.0,2,7,100,4,0.547,14.0,-1,6,97,-18.0,0.683
2022-08-10,잠실,두산,NC,6,0.457,22.5,-1,7,96,7,0.43,25.0,2,6,96,4.5,0.683
2022-08-10,한밭,한화,LG,10,0.32,36.0,1,4,99,2,0.608,8.0,2,5,98,18.0,0.683
2022-08-11,고척,키움,롯데,3,0.59,10.0,-3,2,102,8,0.433,25.5,1,4,101,-9.0,0.689
2022-08-11,대구,삼성,KIA,9,0.418,27.0,1,4,100,5,0.5,19.0,-1,3,99,8.0,0.689
2022-08-11,문학,SSG,KT,1,0.694,0.0,3,7,101,4,0.542,15.0,-2,6,98,-19.0,0.689
2022-08-11,잠실,두산,NC,6,0.453,23.5,-2,6,97,7,0.436,25.0,3,6,97,4.5,0.689
2022-08-11,한밭,한화,LG,10,0.32,36.5,1,4,99,2,0.608,8.5,2,5,98,17.5,0.689
2022-08-12,고척,키움,롯데,3,0.584,11.0,-4,2,103,8,0.439,25.5,2,5,102,-8.5,0.693
2022-08-12,대구,삼성,KIA,9,0.418,27.5,1,4,100,5,0.5,19.5,-1,3,99,8.0,0.693
2022-08-12,문학,SSG,KT,1,0.697,0.0,4,8,102,4,0.536,16.0,-3,5,99,-19.5,0.693
2022-08-12,잠실,두산,NC,6,0.448,24.5,-3,5,98,7,0.442,25.0,4,7,98,5.0,0.693
2022-08-12,한밭,한화,LG,10,0.32,37.0,1,4,99,2,0.608,9.0,2,5,98,17.5,0.693
2022-08-13,광주,KIA,롯데,5,0.495,19.5,-2,2,100,7,0.444,24.5,3,5,103,0.0,0.7
2022-08-13,수원,KT,삼성,4,0.541,15.0,1,5,100,9,0.424,26.5,2,5,101,-4.5,0.7
2022-08-13,잠실,두산,SSG,6,0.454,23.5,1,5,99,1,0.69,0.0,-1,7,103,4.0,0.7
2022-08-13,창원,NC,LG,8,0.438,25.0,-1,6,99,2,0.612,8.0,3,6,99,5.5,0.7
2022-08-13,한밭,한화,키움,10,0.316,37.0,-1,4,100,3,0.578,11.0,-5,2,104,17.5,0.7
2022-08-14,광주,KIA,롯데,5,0.5,19.5,1,3,101,7,0.44,25.5,-1,5,104,0.0,0.706
2022-08-14,수원,KT,삼성,4,0.545,15.0,2,5,101,9,0.42,27.5,-1,4,102,-4.5,0.706
2022-08-14,잠실,두산,SSG,6,0.449,24.5,-1,4,100,1,0.693,0.0,1,7,104,5.0,0.706
2022-08-14,창원,NC,LG,8,0.438,25.5,-1,6,99,2,0.612,8.5,3,6,99,6.0,0.706
2022-08-14,한밭,한화,키움,10,0.313,38.0,-2,4,101,3,0.583,11.0,1,3,105,18.5,0.706
2022-08-16,광주,KIA,SSG,5,0.495,20.5,-1,3,102,1,0.696,0.0,2,7,105,0.0,0.713
2022-08-16,사직,롯데,두산,6,0.446,25.5,1,5,105,7,0.444,25.5,-2,4,101,5.0,0.713
2022-08-16,수원,KT,키움,4,0.55,15.0,3,6,102,3,0.587,11.0,2,4,106,-5.5,0.713
2022-08-16,잠실,LG,삼성,2,0.606,9.5,-1,6,100,9,0.416,28.5,-2,4,103,-11.0,0.713
2022-08-16,창원,NC,한화,8,0.443,25.5,1,6,100,10,0.31,39.0,-3,4,102,5.0,0.713
2022-08-17,광주,KIA,SSG,5,0.495,20.5,-1,3,102,1,0.696,0.0,2,7,105,0.0,0.715
2022-08-17,사직,롯데,두산,6,0.446,25.5,1,5,105,7,0.444,25.5,-2,4,101,5.0,0.715
2022-08-17,수원,KT,키움,4,0.554,14.5,4,6,103,3,0.581,11.5,-1,3,107,-6.0,0.715
2022-08-17,잠실,LG,삼성,2,0.61,9.0,1,7,101,9,0.412,29.0,-3,4,104,-11.5,0.715
2022-08-17,창원,NC,한화,8,0.443,25.5,1,6,100,10,0.31,39.0,-3,4,102,5.0,0.715
2022-08-18,광주,KIA,NC,5,0.5,19.5,1,4,103,7,0.449,24.5,2,7,101,0.0,0.722
2022-08-18,문학,SSG,LG,1,0.689,0.0,-1,7,106,2,0.614,8.0,2,7,102,-19.5,0.722
2022-08-18,사직,롯데,KT,6,0.451,24.5,2,6,106,4,0.559,13.5,5,7,104,5.0,0.722
2022-08-18,잠실,두산,키움,8,0.44,25.5,-3,3,102,3,0.575,11.5,-2,3,108,6.0,0.722
2022-08-18,한밭,한화,삼성,10,0.307,39.0,-4,3,103,9,0.408,29.0,-4,4,105,19.5,0.722
2022-08-19,광주,KIA,NC,5,0.495,19.5,-1,3,104,7,0.455,23.5,3,8,102,0.0,0.729
2022-08-19,문학,SSG,LG,1,0.683,0.0,-2,6,107,2,0.618,7.0,3,8,103,-19.5,0.729
2022-08-19,사직,롯데,KT,6,0.456,23.5,3,7,107,4,0.553,13.5,-1,6,105,4.0,0.729
2022-08-19,잠실,두산,키움,8,0.446,24.5,1,4,103,3,0.57,11.5,-3,2,109,5.0,0.729
2022-08-19,한밭,한화,삼성,10,0.304,39.0,-5,2,104,9,0.413,28.0,1,4,106,19.5,0.729
2022-08-20,고척,키움,SSG,3,0.57,11.5,-3,2,109,1,0.683,0.0,-2,6,107,-7.5,0.733
2022-08-20,대구,삼성,NC,9,0.419,27.5,2,4,107,7,0.45,24.0,-1,7,103,8.5,0.733
2022-08-20,사직,롯데,한화,6,0.452,24.0,-1,6,108,10,0.301,39.5,-6,2,105,5.0,0.733
2022-08-20,수원,KT,KIA,4,0.558,13.0,1,6,106,5,0.5,19.0,1,4,105,-6.0,0.733
2022-08-20,잠실,LG,두산,2,0.618,7.0,3,8,103,8,0.446,24.5,1,4,103,-12.0,0.733
2022-08-21,고척,키움,SSG,3,0.565,12.5,-4,2,110,1,0.686,0.0,1,7,108,-6.5,0.739
2022-08-21,대구,삼성,NC,9,0.419,28.0,2,4,107,6,0.45,24.5,-1,7,103,9.0,0.739
2022-08-21,사직,롯데,한화,7,0.448,25.0,-2,6,109,10,0.308,39.5,1,2,106,6.0,0.739
2022-08-21,수원,KT,KIA,4,0.552,14.0,-1,6,107,5,0.505,19.0,2,5,106,-5.0,0.739
2022-08-21,잠실,LG,두산,2,0.621,7.0,4,8,104,8,0.441,25.5,-1,3,104,-12.0,0.739
2022-08-23,고척,키움,KIA,3,0.56,13.5,-5,2,111,5,0.5,20.0,-1,5,107,-6.5,0.746
2022-08-23,문학,SSG,삼성,1,0.689,0.0,2,7,109,9,0.415,29.0,-1,4,108,-20.0,0.746
2022-08-23,잠실,두산,KT,8,0.447,25.5,1,3,105,4,0.557,14.0,1,7,108,5.5,0.746
2022-08-23,창원,NC,롯데,6,0.455,24.5,1,8,104,7,0.453,25.0,1,7,110,4.5,0.746
2022-08-23,한밭,한화,LG,10,0.305,40.5,-1,2,107,2,0.615,8.0,-1,7,105,20.5,0.746
2022-08-24,고척,키움,KIA,4,0.555,14.5,-6,2,112,5,0.505,20.0,1,5,108,-5.5,0.753
2022-08-24,문학,SSG,삼성,1,0.692,0.0,3,7,110,9,0.411,30.0,-2,4,109,-20.0,0.753
2022-08-24,잠실,두산,KT,8,0.442,26.5,-1,3,106,3,0.561,14.0,2,8,109,6.5,0.753
2022-08-24,창원,NC,롯데,7,0.451,25.5,-1,7,105,6,0.458,25.0,2,7,111,5.5,0.753
2022-08-24,한밭,한화,LG,10,0.311,40.5,1,3,108,2,0.61,9.0,-2,7,106,20.5,0.753
2022-08-25,사직,롯데,삼성,6,0.463,25.0,3,7,112,9,0.407,31.0,-3,3,110,4.0,0.76
2022-08-25,수원,KT,SSG,3,0.565,14.0,3,8,110,1,0.694,0.0,4,7,111,-7.0,0.76
2022-08-25,잠실,LG,KIA,2,0.613,9.0,1,7,107,5,0.5,21.0,-1,5,109,-12.0,0.76
2022-08-25,창원,NC,키움,7,0.447,26.5,-2,6,106,4,0.559,14.5,1,3,113,5.5,0.76
2022-08-25,한밭,한화,두산,10,0.308,41.5,-1,2,109,8,0.438,27.5,-2,3,107,20.5,0.76
2022-08-26,사직,롯데,삼성,6,0.459,25.0,-1,6,113,9,0.413,30.0,1,3,111,5.0,0.767
2022-08-26,수원,KT,SSG,3,0.569,13.0,4,8,111,1,0.688,0.0,-1,6,112,-7.0,0.767
2022-08-26,잠실,LG,KIA,2,0.607,9.0,-1,6,108,5,0.505,20.0,1,6,110,-11.0,0.767
2022-08-26,창원,NC,키움,7,0.442,26.5,-3,5,107,4,0.562,13.5,2,4,114,6.5,0.767
2022-08-26,한밭,한화,두산,10,0.315,40.5,1,3,110,8,0.434,27.5,-3,3,108,20.5,0.767
2022-08-27,광주,KIA,두산,5,0.5,20.0,-1,5,111,8,0.43,27.5,-4,2,109,0.0,0.774
2022-08-27,대구,삼성,한화,9,0.409,30.0,-1,3,112,10,0.321,39.5,2,4,111,10.0,0.774
2022-08-27,문학,SSG,롯데,1,0.682,0.0,-2,6,113,6,0.464,24.0,1,7,114,-20.0,0.774
2022-08-27,잠실,LG,키움,2,0.611,8.0,1,6,109,4,0.566,12.5,3,4,115,-12.0,0.774
2022-08-27,창원,NC,KT,7,0.438,26.5,-4,4,108,3,0.573,12.0,5,8,112,6.5,0.774
2022-08-28,광주,KIA,두산,5,0.495,21.0,-2,5,112,8,0.435,27.5,1,3,110,0.0,0.781
2022-08-28,대구,삼성,한화,9,0.414,30.0,1,4,113,10,0.318,40.5,-1,4,112,9.0,0.781
2022-08-28,문학,SSG,롯데,1,0.685,0.0,1,6,114,6,0.459,25.0,-1,6,115,-21.0,0.781
2022-08-28,잠실,LG,키움,2,0.615,8.0,2,7,110,4,0.561,13.5,-1,3,116,-13.0,0.781
2022-08-28,창원,NC,KT,7,0.443,26.5,1,5,109,3,0.568,13.0,-1,7,113,5.5,0.781
2022-08-30,고척,키움,롯데,4,0.557,13.5,-2,3,117,6,0.464,24.0,1,6,116,-6.5,0.787
2022-08-30,대구,삼성,SSG,9,0.42,29.0,2,5,114,1,0.679,0.0,-1,5,115,9.0,0.787
2022-08-30,수원,KT,두산,3,0.562,13.0,-2,6,114,8,0.431,27.5,-1,3,111,-7.0,0.787
2022-08-30,잠실,LG,NC,2,0.618,7.0,3,7,111,7,0.449,25.5,2,5,110,-13.0,0.787
2022-08-30,한밭,한화,KIA,10,0.315,40.5,-2,4,113,5,0.5,20.0,1,5,113,20.5,0.787
2022-08-31,고척,키움,롯데,4,0.56,13.0,1,4,118,6,0.46,24.5,-1,5,117,-7.0,0.789
2022-08-31,대구,삼성,SSG,9,0.42,29.0,2,5,114,1,0.679,0.0,-1,5,115,9.0,0.789
2022-08-31,수원,KT,두산,3,0.562,13.0,-2,6,114,8,0.431,27.5,-1,3,111,-7.0,0.789
2022-08-31,잠실,LG,NC,2,0.618,7.0,3,7,111,7,0.449,25.5,2,5,110,-13.0,0.789
2022-08-31,한밭,한화,KIA,10,0.315,40.5,-2,4,113,5,0.5,20.0,1,5,113,20.5,0.789
2022-09-01,고척,키움,한화,4,0.564,12.0,2,5,119,10,0.312,40.5,-3,4,114,-7.0,0.796
2022-09-01,광주,KIA,삼성,5,0.504,19.0,2,6,114,9,0.425,28.0,3,6,115,0.0,0.796
2022-09-01,문학,SSG,NC,1,0.673,0.0,-2,5,116,7,0.444,25.5,-1,4,111,-19.0,0.796
2022-09-01,수원,KT,LG,3,0.566,12.0,1,7,115,2,0.622,6.0,4,7,112,-7.0,0.796
2022-09-01,잠실,두산,롯데,8,0.427,27.5,-2,3,112,6,0.456,24.5,-2,5,118,8.5,0.796
2022-09-02,고척,키움,한화,3,0.568,11.0,3,6,120,10,0.31,40.5,-4,4,115,-8.0,0.803
2022-09-02,광주,KIA,삼성,5,0.5,19.0,-1,5,115,9,0.43,27.0,4,6,116,0.0,0.803
2022-09-02,문학,SSG,NC,1,0.667,0.0,-3,5,117,7,0.45,24.5,1,4,112,-19.0,0.803
2022-09-02,수원,KT,LG,4,0.561,12.0,-1,6,116,2,0.625,5.0,5,7,113,-7.0,0.803
2022-09-02,잠실,두산,롯데,8,0.432,26.5,1,3,113,6,0.452,24.5,-3,5,119,7.5,0.803
2022-09-03,광주,KIA,KT,5,0.504,19.0,1,5,116,4,0.557,13.0,-2,6,117,0.0,0.81
2022-09-03,문학,SSG,키움,1,0.67,0.0,1,5,118,3,0.571,11.0,4,7,121,-19.0,0.81
2022-09-03,사직,롯데,LG,6,0.457,24.5,1,5,120,2,0.628,5.0,6,7,114,5.5,0.81
2022-09-03,잠실,두산,삼성,8,0.429,27.5,-1,3,114,9,0.426,28.0,-1,5,117,8.5,0.81
2022-09-03,한밭,한화,NC,10,0.307,41.5,-5,3,116,7,0.445,25.5,-1,4,113,22.5,0.81
2022-09-04,광주,KIA,KT,5,0.5,19.0,-1,5,117,4,0.56,12.0,1,6,118,0.0,0.815
2022-09-04,문학,SSG,키움,1,0.664,0.0,-1,4,119,3,0.575,10.0,5,8,122,-19.0,0.815
2022-09-04,사직,롯데,LG,6,0.457,24.0,1,5,120,2,0.628,4.5,6,7,114,5.0,0.815
2022-09-04,잠실,두산,삼성,9,0.425,27.5,-2,2,115,8,0.431,27.0,1,6,118,8.5,0.815
2022-09-04,한밭,한화,NC,10,0.313,40.5,1,4,117,7,0.441,25.5,-2,3,114,21.5,0.815
2022-09-06,대구,삼성,키움,8,0.431,27.0,1,6,118,3,0.575,10.0,5,8,122,7.5,0.819
2022-09-06,수원,KT,한화,4,0.564,11.5,2,6,119,10,0.319,40.0,2,4,118,-8.0,0.819
2022-09-06,울산,롯데,KIA,6,0.453,24.5,-1,4,121,5,0.496,19.5,-2,4,118,5.0,0.819
2022-09-06,잠실,LG,SSG,2,0.632,4.0,7,8,115,1,0.664,0.0,-1,4,119,-15.5,0.819
2022-09-06,창원,NC,두산,7,0.438,26.0,-3,3,115,9,0.425,27.5,-2,2,115,6.5,0.819
2022-09-07,대구,삼성,키움,8,0.436,27.0,2,7,119,3,0.57,11.0,-1,7,123,6.5,0.826
2022-09-07,수원,KT,한화,4,0.568,11.5,3,6,120,10,0.316,41.0,-1,4,119,-9.0,0.826
2022-09-07,울산,롯데,KIA,6,0.458,24.5,1,4,122,5,0.492,20.5,-3,4,119,4.0,0.826
2022-09-07,잠실,LG,SSG,2,0.626,5.0,-1,8,116,1,0.667,0.0,1,4,120,-15.5,0.826
2022-09-07,창원,NC,두산,7,0.442,26.0,1,4,116,9,0.421,28.5,-3,2,116,5.5,0.826
2022-09-08,고척,키움,LG,4,0.566,11.5,-2,6,124,2,0.626,5.0,-1,7,117,-8.5,0.833
2022-09-08,대구,삼성,롯데,8,0.441,26.5,3,8,120,6,0.454,25.0,-1,4,123,6.5,0.833
2022-09-08,문학,SSG,KIA,1,0.667,0.0,1,3,121,5,0.496,20.0,1,4,120,-20.0,0.833
2022-09-08,수원,KT,NC,3,0.571,11.0,4,6,121,7,0.447,25.5,2,5,117,-9.0,0.833
2022-09-08,잠실,두산,한화,9,0.417,29.0,-4,2,117,10,0.314,41.5,-2,3,120,9.0,0.833
2022-09-09,고척,키움,LG,3,0.569,10.5,1,6,125,2,0.621,5.0,-2,7,118,-8.5,0.84
2022-09-09,대구,삼성,롯데,8,0.437,26.5,-1,7,121,6,0.458,24.0,1,4,124,7.5,0.84
2022-09-09,문학,SSG,KIA,1,0.661,0.0,-1,3,122,5,0.5,19.0,2,5,121,-19.0,0.84
2022-09-09,수원,KT,NC,4,0.567,11.0,-1,5,122,7,0.452,24.5,3,6,118,-8.0,0.84
2022-09-09,잠실,두산,한화,9,0.414,29.0,-5,2,118,10,0.319,40.5,1,3,121,10.0,0.84
2022-09-10,고척,키움,KT,3,0.565,10.5,-1,6,126,4,0.562,11.0,-2,5,123,-7.5,0.847
2022-09-10,대구,삼성,LG,8,0.442,25.5,1,8,122,2,0.624,4.0,1,7,119,7.5,0.847
2022-09-10,사직,롯데,NC,7,0.455,24.0,-1,4,125,6,0.457,23.5,4,6,119,6.0,0.847
2022-09-10,잠실,두산,KIA,9,0.419,28.0,1,3,119,5,0.504,18.0,3,6,122,10.0,0.847
2022-09-10,한밭,한화,SSG,10,0.317,40.5,-1,3,122,1,0.655,0.0,-2,3,123,22.5,0.847
2022-09-11,고척,키움,KT,4,0.56,10.5,-2,6,127,3,0.566,10.0,1,6,124,-6.5,0.854
2022-09-11,대구,삼성,LG,8,0.438,25.5,-1,7,123,2,0.627,3.0,2,7,120,8.5,0.854
2022-09-11,사직,롯데,NC,7,0.451,24.0,-2,3,126,6,0.462,22.5,5,6,120,7.0,0.854
2022-09-11,잠실,두산,KIA,9,0.415,28.0,-1,2,120,5,0.508,17.0,4,6,123,11.0,0.854
2022-09-11,한밭,한화,SSG,10,0.322,39.5,1,4,123,1,0.65,0.0,-3,2,124,22.5,0.854
2022-09-13,광주,KIA,키움,5,0.504,18.0,-1,5,124,3,0.563,10.5,1,6,128,0.0,0.861
2022-09-13,사직,롯데,SSG,7,0.447,25.0,-3,3,127,1,0.653,0.0,1,3,125,7.0,0.861
2022-09-13,잠실,두산,LG,9,0.42,28.0,1,3,121,2,0.622,4.0,-1,6,121,10.0,0.861
2022-09-13,창원,NC,삼성,6,0.466,22.5,6,7,121,8,0.443,25.5,1,7,124,4.5,0.861
2022-09-13,한밭,한화,KT,10,0.32,40.5,-1,4,124,4,0.561,11.0,-1,5,125,22.5,0.861
2022-09-14,광주,KIA,키움,5,0.5,18.0,-2,5,125,3,0.567,9.5,2,6,129,0.0,0.868
2022-09-14,사직,롯데,SSG,7,0.452,24.0,1,4,128,1,0.648,0.0,-1,3,126,6.0,0.868
2022-09-14,잠실,두산,LG,9,0.417,28.0,-1,3,122,2,0.625,3.0,1,6,122,10.0,0.868
2022-09-14,창원,NC,삼성,6,0.462,22.5,-1,6,122,8,0.447,24.5,2,7,125,4.5,0.868
2022-09-14,한밭,한화,KT,10,0.317,40.5,-2,4,125,4,0.565,10.0,1,6,126,22.5,0.868
2022-09-15,광주,KIA,한화,5,0.496,19.0,-3,4,126,10,0.323,40.5,1,5,126,0.0,0.875
2022-09-15,대구,삼성,두산,8,0.444,25.5,-1,6,126,9,0.421,28.0,1,3,123,6.5,0.875
2022-09-15,사직,롯데,키움,7,0.448,25.0,-1,4,129,3,0.57,9.5,3,6,130,6.0,0.875
2022-09-15,잠실,LG,KT,2,0.62,4.0,-1,5,123,4,0.56,11.0,-1,6,127,-15.0,0.875
2022-09-15,창원,NC,SSG,6,0.467,22.5,1,7,123,1,0.65,0.0,1,4,127,3.5,0.875
2022-09-16,광주,KIA,한화,5,0.492,19.0,-4,4,127,10,0.328,39.5,2,5,127,0.0,0.882
2022-09-16,대구,삼성,두산,8,0.448,24.5,1,7,127,9,0.418,28.0,-1,3,124,5.5,0.882
2022-09-16,사직,롯데,키움,7,0.452,24.0,1,4,130,3,0.566,9.5,-1,5,131,5.0,0.882
2022-09-16,잠실,LG,KT,2,0.623,3.0,1,5,124,4,0.556,11.0,-2,5,128,-16.0,0.882
2022-09-16,창원,NC,SSG,6,0.471,21.5,2,8,124,1,0.645,0.0,-1,3,128,2.5,0.882
2022-09-17,고척,키움,NC,3,0.569,9.5,1,5,132,6,0.467,22.5,-1,8,125,-10.5,0.887
2022-09-17,대구,삼성,KIA,8,0.444,25.5,-1,6,128,5,0.488,20.0,-5,4,128,5.5,0.887
2022-09-17,문학,SSG,두산,1,0.648,0.0,1,4,129,9,0.423,28.0,1,4,125,-20.0,0.887
2022-09-17,수원,KT,롯데,4,0.556,11.5,-2,5,128,7,0.449,25.0,-1,4,131,-8.5,0.887
2022-09-17,잠실,LG,한화,2,0.623,3.5,1,5,124,10,0.333,39.5,3,5,128,-16.5,0.887
2022-09-18,고척,키움,NC,3,0.573,8.5,2,6,133,6,0.463,22.5,-2,7,126,-11.5,0.894
2022-09-18,대구,삼성,KIA,8,0.449,24.5,1,6,129,5,0.484,20.0,-6,4,129,4.5,0.894
2022-09-18,문학,SSG,두산,1,0.643,0.0,-1,3,130,9,0.427,27.0,2,5,126,-20.0,0.894
2022-09-18,수원,KT,롯데,4,0.551,11.5,-3,4,129,7,0.453,24.0,1,4,132,-8.5,0.894
2022-09-18,잠실,LG,한화,2,0.626,2.5,2,5,125,10,0.331,39.5,-1,5,129,-17.5,0.894
2022-09-20,고척,키움,삼성,3,0.568,9.5,-1,6,134,7,0.453,24.5,2,6,130,-11.5,0.901
2022-09-20,광주,KIA,LG,5,0.481,21.0,-7,3,130,2,0.621,3.5,-1,5,126,0.0,0.901
2022-09-20,문학,SSG,KT,1,0.646,0.0,1,4,131,4,0.555,11.5,1,4,130,-21.0,0.901
2022-09-20,잠실,두산,NC,9,0.424,28.0,-1,5,127,6,0.468,22.5,1,7,127,7.0,0.901
