season,date,start,home,away,stadium,home_score,away_score,note
2022,2022-08-24,18:30,한화,LG,한밭,2,9,-
2022,2022-08-25,18:30,롯데,삼성,사직,5,9,-
2022,2022-08-25,18:30,KT,SSG,수원,5,4,-
2022,2022-08-25,18:30,LG,KIA,잠실,0,1,-
2022,2022-08-25,18:30,NC,키움,창원,9,10,-
2022,2022-08-25,18:30,한화,두산,한밭,4,0,-
2022,2022-08-26,18:30,롯데,삼성,사직,8,3,-
2022,2022-08-26,18:30,KT,SSG,수원,12,3,-
2022,2022-08-26,18:30,LG,KIA,잠실,3,1,-
2022,2022-08-26,18:30,NC,키움,창원,3,6,-
2022,2022-08-26,18:30,한화,두산,한밭,2,1,-
2022,2022-08-27,18:00,KIA,두산,광주,1,2,-
2022,2022-08-27,18:00,삼성,한화,대구,7,4,-
2022,2022-08-27,18:00,SSG,롯데,문학,10,0,-
2022,2022-08-27,18:00,LG,키움,잠실,1,0,-
2022,2022-08-27,18:00,NC,KT,창원,9,2,-
2022,2022-08-28,17:00,KIA,두산,광주,11,6,-
2022,2022-08-28,17:00,삼성,한화,대구,5,4,-
2022,2022-08-28,17:00,SSG,롯데,문학,2,4,-
2022,2022-08-28,17:00,LG,키움,잠실,7,0,-
2022,2022-08-28,17:00,NC,KT,창원,5,0,-
2022,2022-08-30,18:30,키움,롯데,고척,6,5,-
2022,2022-08-30,18:30,삼성,SSG,대구,,,우천취소
2022,2022-08-30,18:30,KT,두산,수원,,,우천취소
2022,2022-08-30,18:30,LG,NC,잠실,,,우천취소
2022,2022-08-30,18:30,한화,KIA,한밭,,,우천취소
2022,2022-08-31,18:30,키움,롯데,고척,5,4,-
2022,2022-08-31,18:30,삼성,SSG,대구,2,1,-
2022,2022-08-31,18:30,KT,두산,수원,5,2,-
2022,2022-08-31,18:30,LG,NC,잠실,5,3,-
2022,2022-08-31,18:30,한화,KIA,한밭,3,4,-
2022,2022-09-01,18:30,키움,한화,고척,7,1,-
2022,2022-09-01,18:30,KIA,삼성,광주,1,4,-
2022,2022-09-01,18:30,SSG,NC,문학,2,3,-
2022,2022-09-01,18:30,KT,LG,수원,1,3,-
2022,2022-09-01,18:30,두산,롯데,잠실,2,1,-
2022,2022-09-02,18:30,키움,한화,고척,4,0,-
2022,2022-09-02,18:30,KIA,삼성,광주,8,3,-
2022,2022-09-02,18:30,SSG,NC,문학,5,3,-
2022,2022-09-02,18:30,KT,LG,수원,1,2,-
2022,2022-09-02,18:30,두산,롯데,잠실,4,16,-
2022,2022-09-03,17:00,KIA,KT,광주,1,5,-
2022,2022-09-03,17:00,SSG,키움,문학,1,2,-
2022,2022-09-03,17:00,롯데,LG,사직,,,우천취소
2022,2022-09-03,17:00,두산,삼성,잠실,1,4,-
2022,2022-09-03,17:00,한화,NC,한밭,7,3,-
2022,2022-09-04,14:00,KIA,KT,광주,2,6,-
2022,2022-09-04,14:00,SSG,키움,문학,,,우천취소
2022,2022-09-04,14:00,롯데,LG,사직,1,14,-
2022,2022-09-04,14:00,두산,삼성,잠실,,,우천취소
2022,2022-09-04,14:00,한화,NC,한밭,10,1,-
2022,2022-09-06,18:30,삼성,키움,대구,11,4,-
2022,2022-09-06,18:30,KT,한화,수원,8,5,-
2022,2022-09-06,18:30,롯데,KIA,울산,6,3,-
2022,2022-09-06,18:30,LG,SSG,잠실,6,8,-
2022,2022-09-06,18:30,NC,두산,창원,4,3,-
2022,2022-09-07,18:30,삼성,키움,대구,2,1,-
2022,2022-09-07,18:30,KT,한화,수원,4,2,-
2022,2022-09-07,18:30,롯데,KIA,울산,6,12,-
2022,2022-09-07,18:30,LG,SSG,잠실,2,2,-
2022,2022-09-07,18:30,NC,두산,창원,16,5,-
2022,2022-09-08,18:30,키움,LG,고척,3,2,-
2022,2022-09-08,18:30,삼성,롯데,대구,1,2,-
2022,2022-09-08,18:30,SSG,KIA,문학,4,9,-
2022,2022-09-08,18:30,KT,NC,수원,3,8,-
2022,2022-09-08,18:30,두산,한화,잠실,4,5,-
2022,2022-09-09,14:00,키움,LG,고척,3,6,-
2022,2022-09-09,14:00,삼성,롯데,대구,4,0,-
2022,2022-09-09,14:00,SSG,KIA,문학,9,16,-
2022,2022-09-09,14:00,KT,NC,수원,1,17,-
2022,2022-09-09,14:00,두산,한화,잠실,11,0,-
2022,2022-09-10,17:00,키움,KT,고척,1,2,-
2022,2022-09-10,17:00,삼성,LG,대구,1,10,-
2022,2022-09-10,17:00,롯데,NC,사직,3,6,-
2022,2022-09-10,14:00,두산,KIA,잠실,0,3,-
2022,2022-09-10,17:00,한화,SSG,한밭,5,0,-
2022,2022-09-11,14:00,키움,KT,고척,5,0,-
2022,2022-09-11,14:00,삼성,LG,대구,3,1,-
2022,2022-09-11,14:00,롯데,NC,사직,6,11,-
2022,2022-09-11,14:00,두산,KIA,잠실,6,3,-
2022,2022-09-11,14:00,한화,SSG,한밭,1,12,-
2022,2022-09-13,18:30,KIA,키움,광주,1,4,-
2022,2022-09-13,18:30,롯데,SSG,사직,9,8,-
2022,2022-09-13,18:30,두산,LG,잠실,0,5,-
2022,2022-09-13,18:30,NC,삼성,창원,1,3,-
2022,2022-09-13,18:30,한화,KT,한밭,2,5,-
2022,2022-09-14,18:30,KIA,키움,광주,0,2,-
2022,2022-09-14,18:30,롯데,SSG,사직,1,3,-
2022,2022-09-14,18:30,두산,LG,잠실,5,0,-
2022,2022-09-14,18:30,NC,삼성,창원,7,2,-
2022,2022-09-14,18:30,한화,KT,한밭,4,1,-
2022,2022-09-15,18:30,KIA,한화,광주,1,2,-
2022,2022-09-15,18:30,삼성,두산,대구,13,3,-
2022,2022-09-15,18:30,롯데,키움,사직,4,2,-
2022,2022-09-15,18:30,LG,KT,잠실,2,0,-
2022,2022-09-15,18:30,NC,SSG,창원,6,0,-
2022,2022-09-16,18:30,KIA,한화,광주,6,7,-
2022,2022-09-16,18:30,삼성,두산,대구,11,13,-
2022,2022-09-16,18:30,롯데,키움,사직,10,12,-
2022,2022-09-16,18:30,LG,KT,잠실,,,우천취소
2022,2022-09-16,18:30,NC,SSG,창원,0,10,-
2022,2022-09-17,17:00,키움,NC,고척,10,3,-
2022,2022-09-17,17:00,삼성,KIA,대구,10,1,-
2022,2022-09-17,17:00,SSG,두산,문학,1,4,-
2022,2022-09-17,17:00,KT,롯데,수원,0,2,-
2022,2022-09-17,17:00,LG,한화,잠실,4,1,-
2022,2022-09-18,14:00,키움,NC,고척,1,5,-
2022,2022-09-18,14:00,삼성,KIA,대구,9,6,-
2022,2022-09-18,14:00,SSG,두산,문학,14,13,-
2022,2022-09-18,14:00,KT,롯데,수원,6,3,-
2022,2022-09-18,14:00,LG,한화,잠실,1,5,-
2022,2022-09-20,18:30,키움,삼성,고척,2,10,-
2022,2022-09-20,18:30,KIA,LG,광주,1,11,-
2022,2022-09-20,18:30,SSG,KT,문학,4,2,-
2022,2022-09-20,18:30,두산,NC,잠실,8,2,-
2022,2022-09-20,18:30,한화,롯데,한밭,6,8,-
2022,2022-09-21,18:30,키움,삼성,고척,5,4,-
2022,2022-09-21,18:30,KIA,LG,광주,2,11,-
2022,2022-09-21,18:30,SSG,KT,문학,3,4,-
2022,2022-09-21,18:30,두산,NC,잠실,1,5,-
2022,2022-09-21,18:30,한화,롯데,한밭,0,9,-
2022,2022-09-22,18:30,키움,두산,고척,2,5,-
2022,2022-09-22,18:30,삼성,KT,대구,7,9,-
2022,2022-09-22,18:30,SSG,한화,문학,10,1,-
2022,2022-09-22,18:30,LG,롯데,잠실,1,7,-
2022,2022-09-22,18:30,NC,KIA,창원,1,3,-
2022,2022-09-23,18:30,키움,두산,고척,5,1,-
2022,2022-09-23,18:30,삼성,KT,대구,5,3,-
2022,2022-09-23,18:30,SSG,한화,문학,5,4,-
2022,2022-09-23,18:30,LG,롯데,잠실,1,0,-
2022,2022-09-23,18:30,NC,KIA,창원,5,2,-
2022,2022-09-24,17:00,키움,롯데,고척,9,5,-
2022,2022-09-24,17:00,SSG,두산,문학,14,5,-
2022,2022-09-24,17:00,LG,한화,잠실,0,2,-
2022,2022-09-24,17:00,NC,KIA,창원,0,3,-
2022,2022-09-25,14:00,삼성,KIA,대구,3,4,-
2022,2022-09-25,14:00,SSG,LG,문학,2,6,-
2022,2022-09-25,14:00,두산,한화,잠실,5,3,-
2022,2022-09-25,14:00,NC,KT,창원,1,9,-
2022,2022-09-27,18:30,KT,두산,수원,5,4,-
2022,2022-09-27,18:30,NC,키움,창원,6,5,-
2022,2022-09-27,18:30,한화,LG,한밭,0,1,-
2022,2022-09-28,18:30,KT,두산,수원,8,0,-
2022,2022-09-28,18:30,NC,삼성,창원,4,3,-
2022,2022-09-28,18:30,한화,LG,한밭,1,4,-
2022,2022-09-29,18:30,KIA,롯데,광주,5,4,-
2022,2022-09-29,18:30,삼성,NC,대구,3,0,-
2022,2022-09-29,18:30,SSG,키움,문학,9,14,-
2022,2022-09-29,18:30,LG,KT,잠실,3,5,-
2022,2022-09-29,18:30,한화,두산,한밭,5,6,-
2022,2022-09-30,18:30,삼성,두산,대구,11,3,-
2022,2022-09-30,18:30,SSG,키움,문학,7,3,-
2022,2022-09-30,18:30,LG,NC,잠실,2,1,-
2022,2022-09-30,18:30,한화,롯데,한밭,5,6,-
2022,2022-10-01,17:00,KIA,SSG,광주,2,3,-
2022,2022-10-01,17:00,삼성,두산,대구,4,3,-
2022,2022-10-01,17:00,LG,NC,잠실,1,2,-
2022,2022-10-02,14:00,롯데,두산,사직,3,1,-
2022,2022-10-02,14:00,LG,NC,잠실,0,2,-
2022,2022-10-02,14:00,한화,KIA,한밭,1,10,-
2022,2022-10-03,14:00,롯데,두산,사직,3,9,-
2022,2022-10-03,14:00,KT,NC,수원,,,우천취소
2022,2022-10-03,14:00,LG,KIA,잠실,,,우천취소
2022,2022-10-03,14:00,한화,SSG,한밭,7,4,-
2022,2022-10-04,18:30,KT,삼성,수원,7,3,-
2022,2022-10-04,18:30,LG,KIA,잠실,3,8,-
2022,2022-10-05,18:30,KIA,LG,광주,2,10,-
2022,2022-10-05,18:30,KT,삼성,수원,4,7,-
2022,2022-10-05,18:30,두산,SSG,잠실,5,2,-
2022,2022-10-05,18:30,NC,롯데,창원,7,3,-
2022,2022-10-06,18:30,KIA,LG,광주,4,3,-
2022,2022-10-06,18:30,두산,삼성,잠실,5,4,-
2022,2022-10-06,18:30,NC,SSG,창원,6,1,-
2022,2022-10-06,18:30,한화,키움,한밭,3,2,-
2022,2022-10-07,18:30,KIA,KT,광주,11,1,-
2022,2022-10-07,18:30,두산,삼성,잠실,2,8,-
2022,2022-10-07,18:30,NC,LG,창원,2,7,-
2022,2022-10-08,17:00,KIA,KT,광주,2,7,-
2022,2022-10-08,17:00,삼성,SSG,대구,6,1,-
2022,2022-10-08,17:00,롯데,LG,사직,3,2,-
2022,2022-10-08,17:00,두산,키움,잠실,1,5,-
2022,2022-10-08,17:00,NC,한화,창원,6,5,-
2022,2022-10-09,14:00,LG,KT,잠실,,,우천취소
2022,2022-10-10,14:00,KT,NC,수원,5,2,-
2022,2022-10-11,18:30,LG,KT,잠실,6,5,-
2023,2023-04-01,14:00,키움,한화,고척,3,2,-
2023,2023-04-01,14:00,삼성,NC,대구,0,8,-
2023,2023-04-01,14:00,SSG,KIA,문학,4,1,-
2023,2023-04-01,14:00,KT,LG,수원,11,6,-
2023,2023-04-01,14:00,두산,롯데,잠실,12,10,-
2023,2023-04-02,14:00,키움,한화,고척,7,6,-
2023,2023-04-02,14:00,삼성,NC,대구,8,6,-
2023,2023-04-02,14:00,SSG,KIA,문학,5,9,-
2023,2023-04-02,14:00,KT,LG,수원,9,10,-
2023,2023-04-02,14:00,두산,롯데,잠실,0,2,-
2023,2023-04-04,18:30,키움,LG,고척,1,7,-
2023,2023-04-04,18:30,삼성,한화,대구,7,6,-
2023,2023-04-04,18:30,SSG,롯데,문학,3,1,-
2023,2023-04-04,18:30,KT,KIA,수원,,,우천취소
2023,2023-04-04,18:30,두산,NC,잠실,1,0,-
2023,2023-04-05,18:30,키움,LG,고척,2,1,-
2023,2023-04-05,18:30,삼성,한화,대구,,,우천취소
2023,2023-04-05,18:30,SSG,롯데,문학,,,그라운드사정
2023,2023-04-05,18:30,KT,KIA,수원,,,우천취소
2023,2023-04-05,18:30,두산,NC,잠실,3,9,-
2023,2023-04-06,18:30,키움,LG,고척,0,5,-
2023,2023-04-06,18:30,삼성,한화,대구,1,8,-
2023,2023-04-06,18:30,SSG,롯데,문학,,,우천취소
2023,2023-04-06,18:30,KT,KIA,수원,,,우천취소
2023,2023-04-06,18:30,두산,NC,잠실,6,2,-
2023,2023-04-07,18:30,KIA,두산,광주,1,4,-
2023,2023-04-07,18:30,롯데,KT,사직,1,7,-
2023,2023-04-07,18:30,LG,삼성,잠실,7,2,-
2023,2023-04-07,18:30,NC,키움,창원,2,0,-
2023,2023-04-07,18:30,한화,SSG,한밭,3,7,-
2023,2023-04-08,17:00,KIA,두산,광주,7,6,-
2023,2023-04-08,17:00,롯데,KT,사직,3,7,-
2023,2023-04-08,17:00,LG,삼성,잠실,2,1,-
2023,2023-04-08,17:00,NC,키움,창원,11,5,-
2023,2023-04-08,17:00,한화,SSG,한밭,5,7,-
2023,2023-04-09,14:00,KIA,두산,광주,2,3,-
2023,2023-04-09,14:00,롯데,KT,사직,5,3,-
2023,2023-04-09,14:00,LG,삼성,잠실,3,2,-
2023,2023-04-09,14:00,NC,키움,창원,6,1,-
2023,2023-04-09,14:00,한화,SSG,한밭,0,3,-
2023,2023-04-11,18:30,KIA,한화,광주,4,5,-
2023,2023-04-11,18:30,삼성,SSG,대구,4,5,-
2023,2023-04-11,18:30,롯데,LG,사직,6,5,-
2023,2023-04-11,18:30,두산,키움,잠실,6,4,-
2023,2023-04-11,18:30,NC,KT,창원,1,0,-
2023,2023-04-12,18:30,KIA,한화,광주,2,0,-
2023,2023-04-12,18:30,삼성,SSG,대구,0,3,-
2023,2023-04-12,18:30,롯데,LG,사직,8,12,-
2023,2023-04-12,18:30,두산,키움,잠실,,,미세먼지취소
2023,2023-04-12,18:30,NC,KT,창원,5,1,-
2023,2023-04-13,18:30,KIA,한화,광주,1,5,-
2023,2023-04-13,18:30,삼성,SSG,대구,11,9,-
2023,2023-04-13,18:30,롯데,LG,사직,8,7,-
2023,2023-04-13,18:30,두산,키움,잠실,2,9,-
2023,2023-04-13,18:30,NC,KT,창원,3,10,-
2023,2023-04-14,18:30,키움,KIA,고척,9,2,-
2023,2023-04-14,18:30,삼성,롯데,대구,9,7,-
2023,2023-04-14,18:30,SSG,NC,문학,2,1,-
2023,2023-04-14,18:30,KT,한화,수원,7,7,-
2023,2023-04-14,18:30,LG,두산,잠실,13,4,-
2023,2023-04-15,17:00,키움,KIA,고척,6,1,-
2023,2023-04-15,17:00,삼성,롯데,대구,5,9,-
2023,2023-04-15,17:00,SSG,NC,문학,0,1,-
2023,2023-04-15,17:00,KT,한화,수원,2,7,-
2023,2023-04-15,17:00,LG,두산,잠실,3,1,-
2023,2023-04-16,14:00,키움,KIA,고척,2,0,-
2023,2023-04-16,14:00,삼성,롯데,대구,9,1,-
2023,2023-04-16,14:00,SSG,NC,문학,5,10,-
2023,2023-04-16,14:00,KT,한화,수원,14,2,-
2023,2023-04-16,14:00,LG,두산,잠실,5,10,-
2023,2023-04-18,18:30,키움,삼성,고척,4,6,-
2023,2023-04-18,18:30,롯데,KIA,사직,7,5,-
2023,2023-04-18,18:30,KT,SSG,수원,4,2,-
2023,2023-04-18,18:30,LG,NC,잠실,4,6,-
2023,2023-04-18,18:30,한화,두산,한밭,0,2,-
2023,2023-04-19,18:30,키움,삼성,고척,5,9,-
2023,2023-04-19,18:30,롯데,KIA,사직,0,6,-
2023,2023-04-19,18:30,KT,SSG,수원,5,2,-
2023,2023-04-19,18:30,LG,NC,잠실,7,5,-
2023,2023-04-19,18:30,한화,두산,한밭,7,6,-
2023,2023-04-20,18:30,키움,삼성,고척,6,1,-
2023,2023-04-20,18:30,롯데,KIA,사직,5,3,-
2023,2023-04-20,18:30,KT,SSG,수원,5,8,-
2023,2023-04-20,18:30,LG,NC,잠실,9,4,-
2023,2023-04-20,18:30,한화,두산,한밭,1,5,-
2023,2023-04-21,18:30,KIA,삼성,광주,5,4,-
2023,2023-04-21,18:30,SSG,키움,문학,3,1,-
2023,2023-04-21,18:30,두산,KT,잠실,10,6,-
2023,2023-04-21,18:30,NC,롯데,창원,2,3,-
2023,2023-04-21,18:30,한화,LG,한밭,2,4,-
2023,2023-04-22,17:00,KIA,삼성,광주,6,2,-
2023,2023-04-22,17:00,SSG,키움,문학,3,2,-
2023,2023-04-22,17:00,두산,KT,잠실,5,1,-
2023,2023-04-22,17:00,NC,롯데,창원,6,10,-
2023,2023-04-22,17:00,한화,LG,한밭,0,3,-
2023,2023-04-23,14:00,KIA,삼성,광주,5,3,-
2023,2023-04-23,14:00,SSG,키움,문학,9,7,-
2023,2023-04-23,14:00,두산,KT,잠실,1,1,-
2023,2023-04-23,14:00,NC,롯데,창원,3,5,-
2023,2023-04-23,14:00,한화,LG,한밭,7,6,-
2023,2023-04-25,18:30,키움,KT,고척,1,0,-
2023,2023-04-25,18:30,KIA,NC,광주,0,6,-
2023,2023-04-25,18:30,삼성,두산,대구,,,우천취소
2023,2023-04-25,18:30,롯데,한화,사직,,,우천취소
2023,2023-04-25,18:30,LG,SSG,잠실,5,4,-
2023,2023-04-26,18:30,키움,KT,고척,13,2,-
2023,2023-04-26,18:30,KIA,NC,광주,6,0,-
2023,2023-04-26,18:30,삼성,두산,대구,1,0,-
2023,2023-04-26,18:30,롯데,한화,사직,8,1,-
2023,2023-04-26,18:30,LG,SSG,잠실,3,5,-
2023,2023-04-27,18:30,키움,KT,고척,3,1,-
2023,2023-04-27,18:30,KIA,NC,광주,5,0,-
2023,2023-04-27,18:30,삼성,두산,대구,7,6,-
2023,2023-04-27,18:30,롯데,한화,사직,3,0,-
2023,2023-04-27,18:30,LG,SSG,잠실,6,3,-
2023,2023-04-28,18:30,SSG,두산,문학,4,1,-
2023,2023-04-28,18:30,롯데,키움,사직,5,2,-
2023,2023-04-28,18:30,KT,삼성,수원,9,10,-
2023,2023-04-28,18:30,LG,KIA,잠실,3,4,-
2023,2023-04-28,18:30,한화,NC,한밭,4,6,-
2023,2023-04-29,17:00,SSG,두산,문학,10,4,-
2023,2023-04-29,17:00,롯데,키움,사직,,,우천취소
2023,2023-04-29,17:00,KT,삼성,수원,2,3,-
2023,2023-04-29,17:00,LG,KIA,잠실,3,6,-
2023,2023-04-29,17:00,한화,NC,한밭,2,3,-
2023,2023-04-30,14:00,SSG,두산,문학,0,2,-
2023,2023-04-30,14:00,롯데,키움,사직,5,3,-
2023,2023-04-30,14:00,KT,삼성,수원,0,1,-
2023,2023-04-30,14:00,LG,KIA,잠실,8,12,-
2023,2023-04-30,14:00,한화,NC,한밭,1,4,-
2023,2023-05-02,18:30,KIA,롯데,광주,4,7,-
2023,2023-05-02,18:30,삼성,키움,대구,0,4,-
2023,2023-05-02,18:30,SSG,KT,문학,4,11,-
2023,2023-05-02,18:30,두산,한화,잠실,3,0,-
2023,2023-05-02,18:30,NC,LG,창원,3,5,-
2023,2023-05-03,18:30,KIA,롯데,광주,10,2,-
2023,2023-05-03,18:30,삼성,키움,대구,1,4,-
2023,2023-05-03,18:30,SSG,KT,문학,5,3,-
2023,2023-05-03,18:30,두산,한화,잠실,3,8,-
2023,2023-05-03,18:30,NC,LG,창원,1,2,-
2023,2023-05-04,18:30,KIA,롯데,광주,,,그라운드사정
2023,2023-05-04,18:30,삼성,키움,대구,14,1,-
2023,2023-05-04,18:30,SSG,KT,문학,10,2,-
2023,2023-05-04,18:30,두산,한화,잠실,3,10,-
2023,2023-05-04,18:30,NC,LG,창원,,,우천취소
2023,2023-05-05,14:00,키움,SSG,고척,1,3,-
2023,2023-05-05,14:00,롯데,삼성,사직,,,우천취소
2023,2023-05-05,14:00,두산,LG,잠실,,,그라운드사정
2023,2023-05-05,14:00,NC,KIA,창원,,,우천취소
2023,2023-05-05,14:00,한화,KT,한밭,,,우천취소
2023,2023-05-06,17:00,키움,SSG,고척,1,2,-
2023,2023-05-06,17:00,롯데,삼성,사직,,,우천취소
2023,2023-05-06,14:00,두산,LG,잠실,,,우천취소
2023,2023-05-06,17:00,NC,KIA,창원,,,우천취소
2023,2023-05-06,17:00,한화,KT,한밭,,,우천취소
2023,2023-05-07,14:00,키움,SSG,고척,6,7,-
2023,2023-05-07,14:00,롯데,삼성,사직,,,우천취소
2023,2023-05-07,14:00,두산,LG,잠실,1,11,-
2023,2023-05-07,14:00,NC,KIA,창원,,,우천취소
2023,2023-05-07,14:00,한화,KT,한밭,6,2,-
2023,2023-05-09,18:30,KIA,SSG,광주,3,0,-
2023,2023-05-09,18:30,롯데,두산,사직,2,5,-
2023,2023-05-09,18:30,KT,NC,수원,4,16,-
2023,2023-05-09,18:30,LG,키움,잠실,5,4,-
2023,2023-05-09,18:30,한화,삼성,한밭,1,9,-
2023,2023-05-10,18:30,KIA,SSG,광주,3,5,-
2023,2023-05-10,18:30,롯데,두산,사직,3,0,-
2023,2023-05-10,18:30,KT,NC,수원,7,8,-
2023,2023-05-10,18:30,LG,키움,잠실,1,11,-
2023,2023-05-10,18:30,한화,삼성,한밭,5,1,-
2023,2023-05-11,18:30,KIA,SSG,광주,3,5,-
2023,2023-05-11,18:30,롯데,두산,사직,7,6,-
2023,2023-05-11,18:30,KT,NC,수원,1,4,-
2023,2023-05-11,18:30,LG,키움,잠실,1,0,-
2023,2023-05-11,18:30,한화,삼성,한밭,4,0,-
2023,2023-05-12,18:30,키움,NC,고척,7,4,-
2023,2023-05-12,18:30,삼성,LG,대구,4,0,-
2023,2023-05-12,18:30,SSG,한화,문학,2,5,-
2023,2023-05-12,18:30,KT,롯데,수원,2,1,-
2023,2023-05-12,18:30,두산,KIA,잠실,6,1,-
2023,2023-05-13,17:00,키움,NC,고척,9,2,-
2023,2023-05-13,17:00,삼성,LG,대구,4,7,-
2023,2023-05-13,17:00,SSG,한화,문학,8,5,-
2023,2023-05-13,17:00,KT,롯데,수원,0,5,-
2023,2023-05-13,17:00,두산,KIA,잠실,5,1,-
2023,2023-05-14,14:00,키움,NC,고척,4,6,-
2023,2023-05-14,14:00,삼성,LG,대구,5,8,-
2023,2023-05-14,14:00,SSG,한화,문학,3,3,-
2023,2023-05-14,14:00,KT,롯데,수원,3,8,-
2023,2023-05-14,14:00,두산,KIA,잠실,8,4,-
2023,2023-05-16,18:30,키움,두산,고척,1,4,-
2023,2023-05-16,18:30,삼성,KIA,대구,2,8,-
2023,2023-05-16,18:30,LG,KT,잠실,7,12,-
2023,2023-05-16,18:30,NC,SSG,창원,5,3,-
2023,2023-05-16,18:30,한화,롯데,한밭,1,3,-
2023,2023-05-17,18:30,키움,두산,고척,6,9,-
2023,2023-05-17,18:30,삼성,KIA,대구,6,7,-
2023,2023-05-17,18:30,LG,KT,잠실,7,3,-
2023,2023-05-17,18:30,NC,SSG,창원,0,4,-
2023,2023-05-17,18:30,한화,롯데,한밭,2,1,-
2023,2023-05-18,18:30,키움,두산,고척,7,3,-
2023,2023-05-18,18:30,삼성,KIA,대구,,,우천취소
2023,2023-05-18,18:30,LG,KT,잠실,9,5,-
2023,2023-05-18,18:30,NC,SSG,창원,,,우천취소
2023,2023-05-18,18:30,한화,롯데,한밭,3,7,-
2023,2023-05-19,18:30,KIA,키움,광주,10,1,-
2023,2023-05-19,18:30,롯데,SSG,사직,7,5,-
2023,2023-05-19,18:30,KT,두산,수원,6,1,-
2023,2023-05-19,18:30,LG,한화,잠실,3,1,-
2023,2023-05-19,18:30,NC,삼성,창원,4,5,-
2023,2023-05-20,17:00,KIA,키움,광주,3,2,-
2023,2023-05-20,17:00,롯데,SSG,사직,0,5,-
2023,2023-05-20,17:00,KT,두산,수원,0,6,-
2023,2023-05-20,17:00,LG,한화,잠실,1,1,-
2023,2023-05-20,17:00,NC,삼성,창원,14,3,-
2023,2023-05-21,14:00,KIA,키움,광주,0,1,-
2023,2023-05-21,14:00,롯데,SSG,사직,3,6,-
2023,2023-05-21,14:00,KT,두산,수원,7,3,-
2023,2023-05-21,14:00,LG,한화,잠실,4,1,-
2023,2023-05-21,14:00,NC,삼성,창원,1,2,-
2023,2023-05-23,18:30,SSG,LG,문학,1,9,-
2023,2023-05-23,18:30,롯데,NC,사직,2,0,-
2023,2023-05-23,18:30,KT,키움,수원,1,3,-
2023,2023-05-23,18:30,두산,삼성,잠실,7,5,-
2023,2023-05-23,18:30,한화,KIA,한밭,9,5,-
2023,2023-05-24,18:30,SSG,LG,문학,5,3,-
2023,2023-05-24,18:30,롯데,NC,사직,1,3,-
2023,2023-05-24,18:30,KT,키움,수원,4,1,-
2023,2023-05-24,18:30,두산,삼성,잠실,1,6,-
2023,2023-05-24,18:30,한화,KIA,한밭,2,4,-
2023,2023-05-25,18:30,SSG,LG,문학,3,8,-
2023,2023-05-25,18:30,롯데,NC,사직,11,1,-
2023,2023-05-25,18:30,KT,키움,수원,3,0,-
2023,2023-05-25,18:30,두산,삼성,잠실,4,3,-
2023,2023-05-25,18:30,한화,KIA,한밭,4,3,-
2023,2023-05-26,18:30,키움,롯데,고척,0,2,-
2023,2023-05-26,18:30,KIA,LG,광주,3,5,-
2023,2023-05-26,18:30,삼성,KT,대구,1,4,-
2023,2023-05-26,18:30,두산,SSG,잠실,3,14,-
2023,2023-05-26,18:30,NC,한화,창원,11,0,-
2023,2023-05-27,14:00,키움,롯데,고척,5,6,-
2023,2023-05-27,14:00,KIA,LG,광주,6,3,-
2023,2023-05-27,14:00,삼성,KT,대구,2,5,-
2023,2023-05-27,14:00,두산,SSG,잠실,,,우천취소
2023,2023-05-27,14:00,NC,한화,창원,0,5,-
2023,2023-05-28,14:00,키움,롯데,고척,7,5,-
2023,2023-05-28,14:00,KIA,LG,광주,1,7,-
2023,2023-05-28,14:00,삼성,KT,대구,6,4,-
2023,2023-05-28,14:00,두산,SSG,잠실,,,우천취소
2023,2023-05-28,14:00,NC,한화,창원,,,우천취소
2023,2023-05-30,18:30,KIA,KT,광주,6,1,-
2023,2023-05-30,18:30,SSG,삼성,문학,3,2,-
2023,2023-05-30,18:30,LG,롯데,잠실,3,1,-
2023,2023-05-30,18:30,NC,두산,창원,5,0,-
2023,2023-05-30,18:30,한화,키움,한밭,7,1,-
2023,2023-05-31,18:30,KIA,KT,광주,7,1,-
2023,2023-05-31,18:30,SSG,삼성,문학,2,3,-
2023,2023-05-31,18:30,LG,롯데,잠실,1,7,-
2023,2023-05-31,18:30,NC,두산,창원,2,3,-
2023,2023-05-31,18:30,한화,키움,한밭,3,15,-
2023,2023-06-01,18:30,KIA,KT,광주,,,그라운드사정
2023,2023-06-01,18:30,SSG,삼성,문학,14,2,-
2023,2023-06-01,18:30,LG,롯데,잠실,6,1,-
2023,2023-06-01,18:30,NC,두산,창원,,,우천취소
2023,2023-06-01,18:30,한화,키움,한밭,7,3,-
2023,2023-06-02,18:30,SSG,키움,문학,3,2,-
2023,2023-06-02,18:30,롯데,KIA,사직,14,2,-
2023,2023-06-02,18:30,KT,두산,수원,1,10,-
2023,2023-06-02,18:30,LG,NC,잠실,2,9,-
2023,2023-06-02,18:30,한화,삼성,한밭,7,8,-
2023,2023-06-03,17:00,SSG,키움,문학,2,1,-
2023,2023-06-03,17:00,롯데,KIA,사직,6,5,-
2023,2023-06-03,17:00,KT,두산,수원,13,3,-
2023,2023-06-03,17:00,LG,NC,잠실,3,7,-
2023,2023-06-03,17:00,한화,삼성,한밭,2,7,-
2023,2023-06-04,17:00,SSG,키움,문학,3,4,-
2023,2023-06-04,14:00,롯데,KIA,사직,0,6,-
