season,date,dow,home,away,stadium,crowd
2026,2026-05-09,토,한화,LG,대전,17000
2026,2026-05-09,토,롯데,KIA,사직,23200
2026,2026-05-09,토,두산,SSG,잠실,23750
2026,2026-05-09,토,NC,삼성,창원,18128
2026,2026-05-10,일,키움,KT,고척,9153
2026,2026-05-10,일,한화,LG,대전,17000
2026,2026-05-10,일,롯데,KIA,사직,23200
2026,2026-05-10,일,두산,SSG,잠실,23750
2026,2026-05-10,일,NC,삼성,창원,18128
2026,2026-05-12,화,키움,한화,고척,16000
2026,2026-05-12,화,KIA,두산,광주,13698
2026,2026-05-12,화,롯데,NC,사직,16431
2026,2026-05-12,화,KT,SSG,수원,7742
2026,2026-05-12,화,LG,삼성,잠실,23750
2026,2026-05-13,수,키움,한화,고척,16000
2026,2026-05-13,수,KIA,두산,광주,15366
2026,2026-05-13,수,롯데,NC,사직,21019
2026,2026-05-13,수,KT,SSG,수원,8350
2026,2026-05-13,수,LG,삼성,잠실,23750
2026,2026-05-14,목,키움,한화,고척,16000
2026,2026-05-14,목,KIA,두산,광주,15738
2026,2026-05-14,목,롯데,NC,사직,22834
2026,2026-05-14,목,KT,SSG,수원,9128
2026,2026-05-14,목,LG,삼성,잠실,23750
2026,2026-05-15,금,삼성,KIA,대구,24000
2026,2026-05-15,금,SSG,LG,문학,23000
2026,2026-05-15,금,KT,한화,수원,18700
2026,2026-05-15,금,두산,롯데,잠실,23750
2026,2026-05-15,금,NC,키움,창원,9762
2026,2026-05-16,토,삼성,KIA,대구,24000
2026,2026-05-16,토,SSG,LG,문학,23000
2026,2026-05-16,토,KT,한화,수원,18700
2026,2026-05-16,토,두산,롯데,잠실,23750
2026,2026-05-16,토,NC,키움,창원,15091
2026,2026-05-17,일,삼성,KIA,대구,24000
2026,2026-05-17,일,SSG,LG,문학,23000
2026,2026-05-17,일,KT,한화,수원,18700
2026,2026-05-17,일,두산,롯데,잠실,23750
2026,2026-05-17,일,NC,키움,창원,12047
2026,2026-05-19,화,키움,SSG,고척,7674
2026,2026-05-19,화,KIA,LG,광주,14801
2026,2026-05-19,화,한화,롯데,대전,17000
2026,2026-05-19,화,두산,NC,잠실,19186
2026,2026-05-19,화,삼성,KT,포항,12120
2026,2026-05-20,수,키움,SSG,고척,9234
2026,2026-05-21,목,키움,SSG,고척,8043
2026,2026-05-21,목,KIA,LG,광주,15082
2026,2026-05-21,목,한화,롯데,대전,17000
2026,2026-05-21,목,두산,NC,잠실,16593
2026,2026-05-21,목,삼성,KT,포항,12120
2026,2026-05-22,금,KIA,SSG,광주,20500
2026,2026-05-22,금,한화,두산,대전,17000
2026,2026-05-22,금,롯데,삼성,사직,23200
2026,2026-05-22,금,KT,NC,수원,10312
2026,2026-05-22,금,LG,키움,잠실,23750
2026,2026-05-23,토,KIA,SSG,광주,20500
2026,2026-05-23,토,한화,두산,대전,17000
2026,2026-05-23,토,롯데,삼성,사직,23200
2026,2026-05-23,토,KT,NC,수원,17078
2026,2026-05-23,토,LG,키움,잠실,23750
2026,2026-05-24,일,KIA,SSG,광주,20500
2026,2026-05-24,일,한화,두산,대전,17000
2026,2026-05-24,일,롯데,삼성,사직,23200
2026,2026-05-24,일,KT,NC,수원,15202
2026,2026-05-24,일,LG,키움,잠실,23750
2026,2026-05-26,화,키움,KIA,고척,16000
2026,2026-05-26,화,롯데,LG,사직,15588
2026,2026-05-26,화,두산,KT,잠실,19281
2026,2026-05-27,수,키움,KIA,고척,16000
2026,2026-05-27,수,SSG,삼성,문학,18420
2026,2026-05-27,수,롯데,LG,사직,16827
2026,2026-05-27,수,두산,KT,잠실,22016
2026,2026-05-27,수,NC,한화,창원,11013
2026,2026-05-28,목,키움,KIA,고척,16000
2026,2026-05-28,목,SSG,삼성,문학,18084
2026,2026-05-28,목,롯데,LG,사직,20522
2026,2026-05-28,목,두산,KT,잠실,22069
2026,2026-05-28,목,NC,한화,창원,13087
2026,2026-05-29,금,키움,KT,고척,7067
2026,2026-05-29,금,삼성,두산,대구,24000
2026,2026-05-29,금,한화,SSG,대전,17000
2026,2026-05-29,금,LG,KIA,잠실,23750
2026,2026-05-29,금,NC,롯데,창원,18128
2026,2026-05-30,토,키움,KT,고척,11068
2026,2026-05-30,토,삼성,두산,대구,24000
2026,2026-05-30,토,한화,SSG,대전,17000
2026,2026-05-30,토,LG,KIA,잠실,23750
2026,2026-05-30,토,NC,롯데,창원,18128
2026,2026-05-31,일,키움,KT,고척,9994
2026,2026-05-31,일,삼성,두산,대구,24000
2026,2026-05-31,일,한화,SSG,대전,17000
2026,2026-05-31,일,LG,KIA,잠실,23750
2026,2026-05-31,일,NC,롯데,창원,18128
2026,2026-06-02,화,KIA,롯데,광주,20500
2026,2026-06-02,화,삼성,NC,대구,24000
2026,2026-06-02,화,SSG,키움,문학,16117
2026,2026-06-02,화,KT,LG,수원,18700
2026,2026-06-02,화,두산,한화,잠실,23750
2026,2026-06-03,수,KIA,롯데,광주,20500
2026,2026-06-03,수,삼성,NC,대구,24000
2026,2026-06-03,수,SSG,키움,문학,18491
2026,2026-06-03,수,KT,LG,수원,18700
2026,2026-06-03,수,두산,한화,잠실,23750
2026,2026-06-04,목,KIA,롯데,광주,20500
2026,2026-06-04,목,삼성,NC,대구,24000
2026,2026-06-04,목,SSG,키움,문학,12688
2026,2026-06-04,목,KT,LG,수원,12257
2026,2026-06-04,목,두산,한화,잠실,22961
2026,2026-06-05,금,KIA,삼성,광주,20500
2026,2026-06-05,금,SSG,KT,문학,16047
2026,2026-06-05,금,롯데,한화,사직,23200
2026,2026-06-05,금,두산,키움,잠실,15849
2026,2026-06-05,금,NC,LG,창원,15066
2026,2026-06-06,토,KIA,삼성,광주,20500
2026,2026-06-06,토,SSG,KT,문학,18425
2026,2026-06-06,토,롯데,한화,사직,23200
2026,2026-06-06,토,두산,키움,잠실,22287
2026,2026-06-06,토,NC,LG,창원,18128
2026,2026-06-07,일,KIA,삼성,광주,20500
2026,2026-06-07,일,SSG,KT,문학,15598
2026,2026-06-07,일,롯데,한화,사직,23200
2026,2026-06-07,일,두산,키움,잠실,21393
2026,2026-06-07,일,NC,LG,창원,10888
2026,2026-06-09,화,키움,NC,고척,4284
2026,2026-06-09,화,한화,KIA,대전,17000
2026,2026-06-09,화,롯데,두산,사직,13351
2026,2026-06-09,화,KT,삼성,수원,13359
2026,2026-06-09,화,LG,SSG,잠실,20469
2026,2026-06-10,수,키움,NC,고척,5329
2026,2026-06-10,수,한화,KIA,대전,17000
2026,2026-06-10,수,롯데,두산,사직,14200
2026,2026-06-10,수,KT,삼성,수원,13606
2026,2026-06-10,수,LG,SSG,잠실,20204
2026,2026-06-11,목,키움,NC,고척,5553
2026,2026-06-11,목,한화,KIA,대전,17000
2026,2026-06-11,목,롯데,두산,사직,15542
2026,2026-06-11,목,KT,삼성,수원,14126
2026,2026-06-11,목,LG,SSG,잠실,20071
2026,2026-06-12,금,키움,한화,고척,16000
2026,2026-06-12,금,KIA,두산,광주,20500
2026,2026-06-12,금,삼성,SSG,대구,24000
2026,2026-06-12,금,KT,NC,수원,8371
2026,2026-06-12,금,LG,롯데,잠실,23750
2026,2026-06-13,토,키움,한화,고척,16000
2026,2026-06-13,토,KIA,두산,광주,20500
2026,2026-06-13,토,삼성,SSG,대구,24000
2026,2026-06-13,토,KT,NC,수원,13833
2026,2026-06-13,토,LG,롯데,잠실,23750
2026,2026-06-14,일,키움,한화,고척,16000
2026,2026-06-14,일,KIA,두산,광주,20500
2026,2026-06-14,일,삼성,SSG,대구,24000
2026,2026-06-14,일,LG,롯데,잠실,23750
2026,2026-06-16,화,KIA,LG,광주,20500
2026,2026-06-16,화,삼성,키움,대구,22995
2026,2026-06-16,화,SSG,롯데,문학,16851
2026,2026-06-16,화,두산,KT,잠실,13530
2026,2026-06-16,화,NC,한화,창원,8398
2026,2026-06-17,수,KIA,LG,광주,15628
2026,2026-06-17,수,삼성,키움,대구,22915
2026,2026-06-17,수,SSG,롯데,문학,17099
2026,2026-06-17,수,두산,KT,잠실,13960
2026,2026-06-17,수,NC,한화,창원,9773
2026,2026-06-18,목,KIA,LG,광주,17477
2026,2026-06-18,목,삼성,키움,대구,23412
2026,2026-06-18,목,SSG,롯데,문학,17097
2026,2026-06-18,목,두산,KT,잠실,14712
2026,2026-06-18,목,NC,한화,창원,8325
2026,2026-06-19,금,키움,롯데,고척,14578
2026,2026-06-19,금,한화,삼성,대전,17000
2026,2026-06-19,금,KT,KIA,수원,18700
2026,2026-06-19,금,LG,두산,잠실,23061
2026,2026-06-19,금,NC,SSG,창원,7400
2026,2026-06-20,토,키움,롯데,고척,16000
2026,2026-06-20,토,한화,삼성,대전,17000
2026,2026-06-20,토,KT,KIA,수원,18700
2026,2026-06-20,토,LG,두산,잠실,23453
2026,2026-06-20,토,NC,SSG,창원,13204
2026,2026-06-21,일,키움,롯데,고척,16000
2026,2026-06-21,일,한화,삼성,대전,17000
2026,2026-06-21,일,KT,KIA,수원,18700
2026,2026-06-21,일,LG,두산,잠실,23750
2026,2026-06-21,일,NC,SSG,창원,10028
2026,2026-06-23,화,키움,KIA,고척,16000
2026,2026-06-23,화,한화,두산,대전,17000
2026,2026-06-23,화,롯데,NC,사직,14929
2026,2026-06-23,화,KT,SSG,수원,7641
2026,2026-06-23,화,LG,삼성,잠실,23750
2026,2026-06-24,수,키움,KIA,고척,16000
2026,2026-06-24,수,한화,두산,대전,17000
2026,2026-06-24,수,롯데,NC,사직,13803
2026,2026-06-24,수,KT,SSG,수원,8080
2026,2026-06-24,수,LG,삼성,잠실,23750
2026,2026-06-25,목,키움,KIA,고척,16000
2026,2026-06-25,목,한화,두산,대전,16063
2026,2026-06-25,목,롯데,NC,사직,17987
2026,2026-06-25,목,KT,SSG,수원,7760
2026,2026-06-25,목,LG,삼성,잠실,23750
2026,2026-06-26,금,삼성,KT,대구,24000
2026,2026-06-26,금,SSG,한화,문학,21109
2026,2026-06-26,금,롯데,LG,사직,23200
2026,2026-06-26,금,두산,KIA,잠실,23750
2026,2026-06-26,금,NC,키움,창원,8935
2026,2026-06-27,토,삼성,KT,대구,24000
2026,2026-06-27,토,SSG,한화,문학,23000
2026,2026-06-27,토,롯데,LG,사직,23200
2026,2026-06-27,토,두산,KIA,잠실,23750
2026,2026-06-27,토,NC,키움,창원,14042
2026,2026-06-28,일,삼성,KT,대구,24000
2026,2026-06-28,일,SSG,한화,문학,23000
2026,2026-06-28,일,롯데,LG,사직,23200
2026,2026-06-28,일,두산,KIA,잠실,23750
2026,2026-06-28,일,NC,키움,창원,8743
2026,2026-06-30,화,키움,LG,고척,12885
2026,2026-06-30,화,KIA,SSG,광주,14394
2026,2026-06-30,화,두산,롯데,잠실,21411
2026,2026-06-30,화,NC,삼성,창원,11590
2026,2026-07-01,수,키움,LG,고척,12940
2026,2026-07-01,수,KIA,SSG,광주,13136
2026,2026-07-01,수,한화,KT,대전,15243
2026,2026-07-01,수,두산,롯데,잠실,21248
2026,2026-07-01,수,NC,삼성,창원,11602
2026,2026-07-02,목,키움,LG,고척,14268
2026,2026-07-02,목,KIA,SSG,광주,14485
2026,2026-07-02,목,한화,KT,대전,15111
2026,2026-07-02,목,두산,롯데,잠실,21951
2026,2026-07-02,목,NC,삼성,창원,14155
2026,2026-07-03,금,키움,두산,고척,13796
2026,2026-07-03,금,KIA,NC,광주,20500
2026,2026-07-03,금,SSG,삼성,문학,19054
2026,2026-07-03,금,KT,롯데,수원,18700
2026,2026-07-03,금,LG,한화,잠실,23750
2026,2026-07-04,토,키움,두산,고척,16000
2026,2026-07-04,토,KIA,NC,광주,20500
2026,2026-07-04,토,SSG,삼성,문학,23000
2026,2026-07-04,토,KT,롯데,수원,18700
2026,2026-07-04,토,LG,한화,잠실,23750
2026,2026-07-05,일,키움,두산,고척,15502
2026,2026-07-05,일,SSG,삼성,문학,19602
2026,2026-07-05,일,KT,롯데,수원,18700
2026,2026-07-07,화,삼성,LG,대구,24000
2026,2026-07-07,화,한화,NC,대전,14052
2026,2026-07-07,화,롯데,KIA,사직,19758
2026,2026-07-07,화,KT,키움,수원,5847
2026,2026-07-07,화,두산,SSG,잠실,13375
2026,2026-07-08,수,삼성,LG,대구,24000
2026,2026-07-08,수,롯데,KIA,사직,21792
2026,2026-07-08,수,KT,키움,수원,4659
2026,2026-07-08,수,두산,SSG,잠실,12789
2026,2026-07-09,목,삼성,LG,대구,24000
2026,2026-07-09,목,한화,NC,대전,13805
2026,2026-07-09,목,롯데,KIA,사직,23200
2026,2026-07-09,목,두산,SSG,잠실,12961
2026,2026-07-16,목,삼성,롯데,대구,24000
2026,2026-07-16,목,한화,키움,대전,17000
2026,2026-07-16,목,SSG,KIA,문학,23000
2026,2026-07-16,목,LG,KT,잠실,22506
2026,2026-07-16,목,NC,두산,창원,14492
2026,2026-07-17,금,한화,키움,대전,17000
2026,2026-07-17,금,SSG,KIA,문학,23000
2026,2026-07-17,금,LG,KT,잠실,23750
2026,2026-07-17,금,NC,두산,창원,15235
2026,2026-07-18,토,삼성,롯데,대구,24000
2026,2026-07-18,토,한화,키움,대전,15587
2026,2026-07-18,토,SSG,KIA,문학,23000
2026,2026-07-18,토,LG,KT,잠실,21042
2026,2026-07-18,토,NC,두산,창원,15093
2026,2026-07-19,일,삼성,롯데,대구,24000
2026,2026-07-19,일,한화,키움,대전,16566
2026,2026-07-19,일,SSG,KIA,문학,23000
2026,2026-07-19,일,LG,KT,잠실,21515
2026,2026-07-19,일,NC,두산,창원,10406
2026,2026-07-21,화,키움,삼성,고척,15437
2026,2026-07-21,화,KIA,한화,광주,16201
2026,2026-07-21,화,롯데,SSG,사직,15577
2026,2026-07-21,화,KT,두산,수원,10183
2026,2026-07-21,화,LG,NC,잠실,13905
2026,2026-07-22,수,키움,삼성,고척,15536
2026,2026-07-22,수,KIA,한화,광주,15365
2026,2026-07-22,수,롯데,SSG,사직,15965
2026,2026-07-23,목,키움,삼성,고척,15642
2026,2026-07-23,목,KIA,한화,광주,16394
2026,2026-07-23,목,롯데,SSG,사직,16072
2026,2026-07-23,목,LG,NC,잠실,14215
2026,2026-07-24,금,KIA,키움,광주,16065
2026,2026-07-24,금,한화,LG,대전,16082
2026,2026-07-24,금,SSG,NC,문학,11579
2026,2026-07-24,금,롯데,KT,사직,15154
2026,2026-07-24,금,두산,삼성,잠실,23750
2026,2026-07-25,토,KIA,키움,광주,20500
2026,2026-07-25,토,한화,LG,대전,17000
2026,2026-07-25,토,SSG,NC,문학,13283
2026,2026-07-25,토,롯데,KT,사직,22477
2026,2026-07-25,토,두산,삼성,잠실,23750
2026,2026-07-26,일,KIA,키움,광주,18112
2026,2026-07-26,일,한화,LG,대전,17000
2026,2026-07-26,일,SSG,NC,문학,10971
2026,2026-07-26,일,롯데,KT,사직,22336
2026,2026-07-26,일,두산,삼성,잠실,23750
2026,2026-07-28,화,삼성,KIA,대구,24000
2026,2026-07-28,화,한화,롯데,대전,17000
2026,2026-07-28,화,SSG,두산,문학,12705
2026,2026-07-28,화,LG,키움,잠실,18329
2026,2026-07-28,화,NC,KT,창원,7613
2026,2026-07-29,수,삼성,KIA,대구,24000
2026,2026-07-29,수,한화,롯데,대전,17000
2026,2026-07-29,수,SSG,두산,문학,12712
2026,2026-07-29,수,LG,키움,잠실,20067
2026,2026-07-29,수,NC,KT,창원,8411
2026,2026-07-30,목,삼성,KIA,대구,24000
2026,2026-07-30,목,한화,롯데,대전,17000
2026,2026-07-30,목,SSG,두산,문학,13213
2026,2026-07-30,목,LG,키움,잠실,20159
2026,2026-07-30,목,NC,KT,창원,7854
2026,2026-07-31,금,키움,SSG,고척,10866
2026,2026-07-31,금,롯데,삼성,사직,23200
2026,2026-07-31,금,KT,한화,수원,18700
2026,2026-07-31,금,두산,LG,잠실,23220
2026,2026-07-31,금,NC,KIA,창원,16024
2026,2026-08-01,토,키움,SSG,고척,13390
2026,2026-08-01,토,KT,한화,수원,18700
2026,2026-08-01,토,두산,LG,잠실,23750
2026,2026-08-02,일,키움,SSG,고척,12518
2026,2026-08-02,일,롯데,삼성,사직,23200
2026,2026-08-02,일,KT,한화,수원,18700
2026,2026-08-02,일,두산,LG,잠실,23183
2026,2026-08-04,화,삼성,한화,대구,24000
2026,2026-08-04,화,SSG,LG,문학,11552
2026,2026-08-04,화,롯데,키움,사직,16305
2026,2026-08-11,화,키움,LG,고척,13085
2026,2026-08-11,화,KIA,삼성,광주,14496
2026,2026-08-11,화,SSG,롯데,문학,11253
2026,2026-08-11,화,두산,한화,잠실,22152
2026,2026-08-11,화,NC,KT,창원,6148
2026,2026-08-12,수,키움,LG,고척,12924
2026,2026-08-12,수,KIA,삼성,광주,14612
2026,2026-08-12,수,SSG,롯데,문학,12694
2026,2026-08-12,수,두산,한화,잠실,22751
2026,2026-08-12,수,NC,KT,창원,12216
2026,2026-08-13,목,키움,LG,고척,15028
2026,2026-08-13,목,KIA,삼성,광주,15558
2026,2026-08-13,목,SSG,롯데,문학,12912
2026,2026-08-13,목,두산,한화,잠실,23750
2026,2026-08-13,목,NC,KT,창원,5822
2026,2026-08-14,금,KIA,두산,광주,18308
2026,2026-08-14,금,삼성,한화,대구,24000
2026,2026-08-14,금,롯데,NC,사직,18351
2026,2026-08-14,금,KT,키움,수원,11021
2026,2026-08-14,금,LG,SSG,잠실,19463
2026,2026-08-15,토,KIA,두산,광주,20500
2026,2026-08-15,토,삼성,한화,대구,24000
2026,2026-08-15,토,롯데,NC,사직,23200
2026,2026-08-15,토,KT,키움,수원,13203
2026,2026-08-15,토,LG,SSG,잠실,23189
2026,2026-08-16,일,KIA,두산,광주,20500
2026,2026-08-16,일,KT,키움,수원,13158
2026,2026-08-16,일,LG,SSG,잠실,23287
2026,2026-08-18,화,삼성,SSG,대구,23184
2026,2026-08-18,화,한화,KIA,대전,17000
2026,2026-08-18,화,롯데,키움,사직,11371
2026,2026-08-18,화,LG,KT,잠실,15098
2026,2026-08-18,화,NC,두산,창원,5350
2026,2026-08-19,수,삼성,SSG,대구,22784
2026,2026-08-19,수,한화,KIA,대전,17000
2026,2026-08-19,수,롯데,키움,사직,12596
2026,2026-08-19,수,LG,KT,잠실,15052
2026,2026-08-19,수,NC,두산,창원,6196
2026,2026-08-20,목,삼성,SSG,대구,23238
2026,2026-08-20,목,한화,KIA,대전,17000
2026,2026-08-20,목,롯데,키움,사직,15793
2026,2026-08-20,목,LG,KT,잠실,15492
2026,2026-08-20,목,NC,두산,창원,6313
2026,2026-08-21,금,키움,KIA,고척,16000
2026,2026-08-21,금,한화,LG,대전,15009
2026,2026-08-21,금,SSG,KT,문학,12856
2026,2026-08-21,금,두산,롯데,잠실,23750
2026,2026-08-21,금,NC,삼성,창원,14909
2026,2026-08-22,토,키움,KIA,고척,16000
2026,2026-08-22,토,NC,삼성,창원,18128
2026,2026-08-23,일,키움,KIA,고척,16000
2026,2026-08-23,일,한화,LG,대전,17000
2026,2026-08-23,일,SSG,KT,문학,17000
2026,2026-08-23,일,두산,롯데,잠실,23750
2026,2026-08-23,일,NC,삼성,창원,18128
2026,2026-08-25,화,키움,삼성,고척,14399
2026,2026-08-25,화,KIA,롯데,광주,14887
2026,2026-08-25,화,SSG,한화,문학,15094
2026,2026-08-25,화,KT,두산,수원,10173
2026,2026-08-25,화,LG,NC,잠실,14554
2026,2026-08-26,수,키움,삼성,고척,15260
2026,2026-08-26,수,KIA,롯데,광주,14662
2026,2026-08-26,수,SSG,한화,문학,17211
2026,2026-08-26,수,KT,두산,수원,10307
2026,2026-08-26,수,LG,NC,잠실,16376
2026,2026-08-27,목,키움,삼성,고척,14788
2026,2026-08-27,목,SSG,한화,문학,17536
2026,2026-08-27,목,KT,두산,수원,10751
2026,2026-08-27,목,LG,NC,잠실,16644
2026,2026-08-29,토,KIA,SSG,광주,20500
2026,2026-08-29,토,삼성,KT,대구,24000
2026,2026-08-29,토,한화,NC,대전,17000
2026,2026-08-29,토,롯데,LG,사직,22212
2026,2026-08-29,토,두산,키움,잠실,22958
2026,2026-08-30,일,한화,NC,대전,17000
2026,2026-08-30,일,두산,키움,잠실,19268
2026,2026-09-01,화,키움,SSG,고척,5474
2026,2026-09-01,화,삼성,롯데,대구,24000
2026,2026-09-01,화,KT,한화,수원,8583
2026,2026-09-01,화,두산,LG,잠실,18278
2026,2026-09-01,화,NC,KIA,창원,8456
2026,2026-09-02,수,키움,SSG,고척,5846
2026,2026-09-02,수,삼성,롯데,대구,24000
2026,2026-09-02,수,KT,한화,수원,10935
2026,2026-09-02,수,두산,LG,잠실,20274
2026,2026-09-02,수,NC,KIA,창원,10172
2026,2026-09-03,목,키움,SSG,고척,6839
2026,2026-09-03,목,삼성,롯데,대구,24000
2026,2026-09-03,목,KT,한화,수원,11789
2026,2026-09-03,목,두산,LG,잠실,22434
2026,2026-09-04,금,키움,NC,고척,5930
2026,2026-09-04,금,KIA,KT,광주,20500
2026,2026-09-04,금,SSG,두산,문학,14260
2026,2026-09-04,금,롯데,한화,사직,16201
2026,2026-09-04,금,LG,삼성,잠실,23750
2026,2026-09-05,토,키움,NC,고척,9383
2026,2026-09-05,토,KIA,KT,광주,20500
2026,2026-09-05,토,SSG,두산,문학,23000
2026,2026-09-05,토,롯데,한화,사직,23200
2026,2026-09-05,토,LG,삼성,잠실,23750
2026,2026-09-06,일,키움,NC,고척,9499
2026,2026-09-06,일,KIA,KT,광주,20500
2026,2026-09-06,일,SSG,두산,문학,17771
2026,2026-09-06,일,롯데,한화,사직,23200
2026,2026-09-06,일,LG,삼성,잠실,23750
2026,2026-09-08,화,삼성,KIA,대구,24000
2026,2026-09-08,화,한화,두산,대전,12011
2026,2026-09-08,화,KT,SSG,수원,8705
2026,2026-09-08,화,LG,키움,잠실,18277
2026,2026-09-08,화,NC,롯데,창원,14114
2026,2026-09-09,수,KIA,NC,광주,12230
2026,2026-09-09,수,삼성,KT,대구,24000
2026,2026-09-09,수,한화,LG,대전,12024
2026,2026-09-09,수,두산,SSG,잠실,18722
2026,2026-09-10,목,KIA,NC,광주,12754
2026,2026-09-10,목,SSG,한화,문학,17328
2026,2026-09-10,목,롯데,KT,사직,11146
2026,2026-09-10,목,두산,키움,잠실,13713
2026,2026-09-11,금,KIA,SSG,광주,16620
2026,2026-09-11,금,삼성,키움,대구,24000
2026,2026-09-11,금,한화,NC,대전,14278
2026,2026-09-11,금,롯데,KT,사직,11569
2026,2026-09-12,토,키움,롯데,고척,15146
2026,2026-09-12,토,삼성,LG,대구,24000
2026,2026-09-12,토,KT,KIA,수원,18700
2026,2026-09-12,토,두산,NC,잠실,23096
2026,2026-09-13,일,KIA,한화,광주,20500
2026,2026-09-13,일,삼성,LG,대구,24000
2026,2026-09-13,일,KT,롯데,수원,18700
2026,2026-09-13,일,두산,NC,잠실,17597
2026,2026-09-15,화,삼성,롯데,대구,24000
2026,2026-09-15,화,한화,KT,대전,10287
2026,2026-09-15,화,SSG,KIA,문학,23000
2026,2026-09-15,화,NC,LG,창원,10547
2026,2026-09-16,수,한화,KT,대전,10194
2026,2026-09-16,수,롯데,SSG,사직,10851
2026,2026-09-16,수,두산,삼성,잠실,23750
2026,2026-09-16,수,NC,LG,창원,14180
2026,2026-09-17,목,KIA,키움,광주,15470
2026,2026-09-17,목,NC,SSG,창원,10869
2026,2026-09-18,금,한화,삼성,대전,17000
2026,2026-09-18,금,롯데,NC,사직,12724
2026,2026-09-18,금,KT,LG,수원,18700
2026,2026-09-18,금,두산,키움,잠실,18704
2026,2026-09-19,토,롯데,삼성,사직,23200
2026,2026-09-19,토,KT,두산,수원,18700
2026,2026-09-19,토,LG,한화,잠실,23750
2026,2026-09-19,토,NC,KIA,창원,18128
2026,2026-09-20,일,SSG,키움,문학,18915
2026,2026-09-20,일,롯데,삼성,사직,23200
2026,2026-09-20,일,KT,두산,수원,16606
2026,2026-09-20,일,LG,한화,잠실,23750
2026,2026-09-20,일,NC,KIA,창원,16120
